Program ID,Program Title,Institution,Location,Primary Language,Language,Study Format,Duration (in semesters),Total Credits (in ECTS),Degree Type,Specialization,Modality,Tuition Fees,Academic Admission Requirements,Language Admission Requirements,Course Code,Course Title,Course Credits (in ECTS),Course Description,Prerequisites
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,IT5005,Artificial Intelligence,6.0,"The study of artificial intelligence, or AI, aims to make machines achieve human-level intelligence. This course provides a comprehensive introduction to the fundamental components of AI, including how problem-solving, knowledge representation and reasoning, planning and decision making, and learning. The course prepares students without any AI background to pursue advanced courses in AI.",
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,IT5006,Fundamentals of Data Analytics,6.0,"This course introduces students to the fundamental concepts in business analytics. They can learn how to apply basic business analytics tools (such as R), and how to effectively use and interpret analytic models and results for making informed business decisions. The course prepares students without any analytics background to pursue advanced courses in business and data analytics.",(If undertaking a Graduate Degree Coursework THEN must have completed IT5001 at a grade of at least D) OR (if undertaking a CPE (Certificate) THEN must have completed IT5001 at a grade of at least D)
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,IT5007,Software Engineering on Application Architecture,6.0,"To meet changing business needs, this course focuses on flexible and agile software development on modern application architecture. Students learn to design and develop modern applications that support multiple clients across different platforms such as desktop, mobile devices and cloud. The course covers designing (1) website-based front-end software and (2) mobile app front-end that interacts with a common cloud-based backend. The final part involves engineering software for higher-level objectives such as security and performance. Tools and techniques for writing modern software, such as, HTML5, CSS3, React.js, Node.js, MySQL/MongoDB, and Git will be taught.",( if undertaking a CPE (Certificate) then ( must have completed IT5003 at a grade of at least D ) ) or ( if undertaking a Graduate Degree Coursework then must have completed IT5003 at a grade of at least D )
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,IT5008,Database Design and Programming New,6.0,,
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CP5105,Computing Capstone Project (12 Units),9.0,"This course provides an opportunity for teams of students to work with academic staff members in the area of computing expertise to identify and solve problems beyond the formal classroom setting. Through a combination of experiential, self-directed and team learning that spans from one to two semesters, it aims to develop personal capabilities, professional competencies and translates academic knowledge in an industry setting or research.",
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CP5106,Computing Capstone Project (with Internship) (8 Units) + Industry Readiness Courses (4 Units),12.0,"This course provides an opportunity for students to work on solving problems beyond the formal classroom setting. Through a combination of experiential, self-directed and team learning that spans over two semesters, it aims to develop personal capabilities, professional competencies and translates academic knowledge to industry setting. The full-time 4-months attachment will take place during the second semester. Students should have completed 24 Units of graduate-level courses prior to the start of industry internship attachment. Two topical courses from IT5100 series must be taken together with CP5106 prior to internship. Where appropriate, the industrial internship may be replaced by an internal internship with similar rigour that ensures computing development competencies.",
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CS5222,Advanced Computer Architecture,6.0,"The aim of this course is to introduce the state-of-the-art architectural advances underlying the current generation of computing systems. A review of pipelined processor design and hierarchical memory design is followed by advanced topics including exploitation of instruction-level parallelism through dynamic instruction scheduling and speculation, exploiting thread-level parallelism through multiprocessors, and optimizations for memory and storage subsystems. Throughout the course, particular emphasis will be placed on cost-performance-power-reliability trade-offs in designing the different architectural components.",if undertaking an Undergraduate Degree then ( must have completed 1 of CS3220/CS4223 at a grade of at least D )
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CS5223,Distributed Systems,6.0,"The topic of Distributed Systems is now garnering increasing importance, especially with the advancement in technology of the Internet and WWW. The aim of this course is to provide students with basic concepts and principles of distributed operating systems, interprocess communications, distributed file systems, shared data, and the middleware approach. The course is taught in seminar style, and several case studies are included, e.g. CORBA. Topics: Introduction - Characteristics of Distributed Systems; Process Management Communication in Distributed Systems; Distributed Synchronisation; Distributed Real-time Systems; File Systems; Naming Security; Fault Tolerant Distributed Systems; Distributed Simulation; WWW as an application of Distributed System.",if undertaking an Undergraduate Degree then ( must have completed CS3211 at a grade of at least D )
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CS5224,Cloud Computing,3.5999999999999996,"This course aims to provide an overview of the design, management and application of cloud computing. The topics include managing virtualization, cloud computing environments, cloud design patterns and use cases, data centre architectures and technologies, cloud services fulfillment and assurance, orchestration and automation of cloud resources, cloud capacity management, cloud economics, case studies.",
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CS5229,Advanced Computer Networks,6.0,"This course covers advanced fundamental principles of computer networks and techniques for networking. The goal of this course is to teach these fundamentals/techniques that will remain important and relevant regardless of the hot topics in networks and networking. Briefly, the topics include advanced network architecture and design principles, protocol mechanisms, implementation principles and software engineering practices, network algorithmic, network simulation techniques and tools, performance analysis and measurement, and protocol specification/verification techniques.",if undertaking an Undergraduate Degree then ( must have completed 1 of CS4226/EE4210 at a grade of at least D )
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CS5239,Computer System Performance Analysis,6.0,"The objective of this course is to provide students a working knowledge of computer performance evaluation and capacity planning. They will be able to identify performance bottlenecks, to predict when performance limits of a system will be exceeded, and to characterise present and future workload to perform capacity planning activities. Topics include: performance analysis overview; measurement techniques and tools including workload characterisation, instrumentation, benchmarking, analytical modelling techniques including operational analysis, stochastic queuing network analysis; performance of client-server architectures; capacity planning; case studies.","if undertaking an Undergraduate Degree then ( must have completed 1 of ""CS1020""/""CS1020E""/""CS2020""/CS2030/CS2113/CS2113T at a grade of at least D and ( ( must have completed 1 of EE2012/EE2012A/ST2132/ST2334 at a grade of at least D ) or ( must have completed 1 of ""MA2216""/ST2131 at a grade of at least D and must have completed 1 of ""DSC2008""/""ST1131A""/ST1131/ST1232 at a grade of at least D ) ) )"
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CS5231,Systems Security,6.0,"This course introduces fundamental notions and requirements in computer system security and the mechanisms that provide security in various systems and applications. It aims to teach students the security perspective of popular computer systems, such as desktop systems, mobile systems, and web-based systems. Its topics include software security, operating system security, mobile security, web security, trusted platforms, and auditing and forensic analysis.",if undertaking an Undergraduate Degree then ( must have completed CS3235 at a grade of at least D )
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CS5321,Network Security,6.0,"The objective of this course is to introduce students to the various issues that arise in securing the networks, and study the state-of-the-art techniques for addressing these challenges. A number of most damaging attacks on computer systems involve the exploitation of network infrastructure. This course provides an in-depth study of network attack techniques and methods to defend against them. Topics include basic concepts in network security; firewalls and virtual private networks; network intrusion detection; denial of service (DoS); traffic analysis; secure routing protocols; protocol scrubbing; and advanced topics such as wireless network security.",if undertaking an Undergraduate Degree then ( must have completed CS3235 at a grade of at least D )
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CS5331,Web Security,6.0,"This course aims to prepare graduate students for understanding the security of the latest web platform and its interplay with operating systems and the cloud infrastructure. The topics covered include the design of web browsers and web applications, vulnerabilities in web applications and web browsers, design of web scanners, authentication in web-based platforms, security policies and enforcement mechanisms. This course also covers security topics on the interface between the web platform and the backend systems, such as the underlying database systems and cloud infrastructure.",if undertaking an Undergraduate Degree then ( must have completed CS3235 at a grade of at least D )
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CS5439,Software Security,6.0,"Software engineering processes need to include security considerations in the modern world. This course familiarizes students to security issues in different stages of the software life-cycle. At the end of the course, the students are expected to understand secure programming practices, be able to analyse and check for impact of malicious inputs in programs, and employ specific testing techniques which can help detect software vulnerabilities.",If undertaking an Undergraduate Degree THEN ( must have completed CS3235 at a grade of at least D AND must have completed 1 of CS2103/CS2103T/CS2113/CS2113T at a grade of at least D)
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,IS5151,Information Security Policy and Management,6.0,"Advances in information technology (IT) are driving the transformation and success of modern organisations. Along with these advances, we see increasing cyber threats and risks that must be appropriately managed by the organisation. This course will prepare IT leaders to manage these challenges through understanding how to build a cybersecurity strategy and program that not only implements technical safeguards, but also employs effective policy, other controls and risk management practices to make the organisation resilient to threats and disruption.",If undertaking an Undergraduate Degree THEN ( must have completed CS2107 at a grade of at least D)
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,IS4234,"Governance, Regulation, and Compliance Technology",6.0,"Organizations today need to be aware of and ensure that they comply with all relevant laws and regulations. At the same time, regulators are faced with challenges of enforcing compliance. Digital technology can be used to facilitate both organizational compliance and regulatory enforcement of compliance. Additionally, increasing use of IT requires governance and regulation of technology itself. This course allows students to gain an understanding of how IT can be governed and regulated, as well as how it can be applied for compliance and regulation, for example in the financial sector.",If undertaking an Undergraduate Degree THEN (( must have completed all of IS2102/IS2103 at a grade of at least D) OR ( must have completed BT3103 at a grade of at least D) OR ( must have completed 1 of CS2103/CS2103T/CS2113/CS2113T at a grade of at least D))
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CS5228,Knowledge Discovery and Data Mining,6.0,"This course introduces fundamental principles behind data mining and efficient techniques for mining large databases. It provides an overview of the algorithmic aspect of data mining: its efficiency (high-dimensional database indexing, OLAP, data reduction, compression techniques) and effectiveness (machine learning involving greedy search, branch and bound, stochastic search, parameter optimisation). Efficient techniques covered include association rules mining (Apriori algorithm, correlation search, constrained association rule discovery), classifier induction (decision trees, RainForest, SLIQ; Support vector machine; Naive Bayesian; classification based on association / visualisation), cluster analysis (k-means, k-mediods, DBSCAN, OPTICS, DENCLUE, STING, CLUSEQ, ROCK etc), and outliers/deviants detection (LOF, Distance-based outlier etc).",If undertaking an Undergraduate Degree THEN ( must have completed 1 of CS2109S/CS3243 at a grade of at least D AND must have completed CS2102 at a grade of at least D AND (( must have completed 1 of EE2012/EE2012A/ST2132/ST2334 at a grade of at least D) OR ( must have completed 1 of MA2116/MA2216/ST2131 at a grade of at least D AND must have completed 1 of DSC2008/ST1131/ST1131A/ST1232 at a grade of at least D)))
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,CS5425,Big Data Systems for Data Science,6.0,"Data science incorporates varying elements and builds on techniques and theories from many fields, including statistics, data engineering, data mining, visualization, data warehousing, and high-performance computing systems with the goal of extracting meaning from big data and creating data products. Data science needs advanced computing systems such as Apache Hadoop and Spark to address big data challenges. In this course, students will learn various computing systems and optimization techniques that are used in data science with emphasis on the system building and algorithmic optimizations of these techniques.",If undertaking an Undergraduate Degree THEN ( must have completed 1 of CS2102/IT2002 at a grade of at least D)
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,IS5126,Hands-on with Applied Analytics,6.0,"The goal of the course is to bridge the divide between technical skills and business applications. Through learning-by-doing, students will engage in a series of guided group projects, and a final semester project of their own design. Lectures will cover practical skills using the latest tools and techniques, as well as discuss business cases and applications. The course will emphasize on the applied nature of data analytics by covering a breath of techniques including predictions, unsupervised, supervised, and semi-supervised learning, social media analytics, text mining, web mining, and image processing.",
NUS001P,Master of Computing (General Track),National University of Singapore,Singapore,,nan,Part-time,5.0,,Master of Science (MSc),,nan,"S$70,632.00","The MComp (General Track) programme is suitable for applicants with non-computing degrees. The value of computing expertise in the workforce has increased sharply in recent years, fuelling enthusiasm and interest in the field among candidates across all sectors and backgrounds. However, there were few avenues to pursue a postgraduate degree in computing for many individuals without having a related degree. The MComp (General Track) programme is designed to provide opportunities for these candidates to enhance their computing knowledge and reposition themselves in their respective industries as competent IT professionals. To be admitted into the programme, applicants should possess a good honours degree or equivalent in any discipline. The above admission requirement is the minimum requirement. Admission is on a competitive basis and preference will be given to applicants with IT related job experiences.",applicants are to submit gre/gmat and toefl/ielts test scores as evidence demonstrating their readiness for graduate study. applicants who graduated from universities where english is not the main medium of instruction must submittoeflorieltstest scores as proof of english proficiency.,IS5152,Data-Driven Decision Making,6.0,"Data driven decision making improves productivity and profitability of businesses. This course teaches students decision making techniques based on data analysis. Various Machine Learning (ML) techniques for data analysis will be presented. The course also discusses aspects related to building an effective model for decision making such as: (i) methods for data preparation such as feature selection, data reduction and sample selection, (ii) metrics for determining a good model, (iii) visualization of model performance, (iv) overfitting and its avoidance. Examples of practical business decision making problems will be used to illustrate the merits of the ML techniques presented.",If undertaking an Undergraduate Degree THEN ( must have completed 1 of ST1131/ST2334 at a grade of at least D)
